"","c_c_cx","f_fr_cx_x","c_c_cx_us","f_mn_cx_xs","f_sd_cx_xs","c_c_dx","f_fr_dx_x","f_sd_dx_xs","c_c_dx_b0","f_fr_dx_tb_b0","f_mn_xs_dx_b0","f_sd_xs_dx_b0","f_mn_tg_dx_b0","f_sd_tg_dx_b0","c_c_dx_b1","f_fr_dx_tb_b1","f_mn_xs_dx_b1","f_sd_xs_dx_b1","f_mn_tg_dx_b1","f_sd_tg_dx_b1"
"435",103,0.343333333333333,2,56.3495145631068,2.01792327095403,197,0.656666666666667,508.792412718962,73,0.370558375634518,167.150684931507,136.722048437381,0.719827310906516,0.437644531261872,124,0.629441624365482,1187.74193548387,72.163919323772,0.78841381538205,0.45375815427081
"436",103,0.343333333333333,2,56.2330097087379,1.65584509555944,197,0.656666666666667,512.142532115907,75,0.380710659898477,157.8,67.0981370829325,0.824164715973107,0.474134702629437,122,0.619289340101523,1184.73770491803,51.4154412091601,0.835728466018172,0.474026597967502
"437",106,0.353333333333333,2,56.3396226415094,1.9900070752355,194,0.646666666666667,520.031548010031,78,0.402061855670103,196.128205128205,125.28514747898,0.690310719725374,0.421816850344581,116,0.597938144329897,1204.68965517241,71.4939350583488,0.711055931837662,0.430629904341366
"438",107,0.356666666666667,1,56,0,193,0.643333333333333,504.472977092963,69,0.357512953367876,152.463768115942,146.990148512458,0.864880432100857,0.472390657920813,124,0.642487046632124,1181.38709677419,36.212215972934,0.846226424705691,0.50029977631024
"439",101,0.336666666666667,2,56.1188118811881,1.18811881188119,199,0.663333333333333,510.82354391003,75,0.376884422110553,149.413333333333,68.073067279864,0.785318584055514,0.491541545863673,124,0.623115577889447,1181.14516129032,36.2340305608695,0.778120800731628,0.473447695545872
"440",106,0.353333333333333,2,56.2264150943396,1.63270246436105,194,0.646666666666667,514.842807367671,75,0.38659793814433,182.96,64.173346492138,0.762387762198577,0.440773365482992,119,0.61340206185567,1196.66386554622,50.5111663688676,0.734799989199234,0.446894284766357
"441",106,0.353333333333333,2,56.3396226415094,1.9900070752355,194,0.646666666666667,506.725584663763,73,0.376288659793814,141.712328767123,69.9196225871903,0.846520748403337,0.453399164084661,121,0.623711340206186,1174.43801652893,38.2093066768686,0.786620211601257,0.425864485348406
"442",106,0.353333333333333,2,56.2264150943396,1.63270246436105,194,0.646666666666667,510.327900758827,73,0.376288659793814,168.493150684931,172.521289356533,0.789074788490931,0.458807969718939,121,0.623711340206186,1187.95867768595,36.0621738963456,0.779645663499832,0.462249194930824
"443",107,0.356666666666667,2,56.2242990654206,1.62520113041377,193,0.643333333333333,512.956034378373,74,0.383419689119171,176.013513513514,93.1644144144144,0.764740427879438,0.436746545630165,119,0.616580310880829,1192.27731092437,51.0846824615407,0.817811879061036,0.436663324682615
"444",115,0.383333333333333,1,56,0,185,0.616666666666667,496.487196633252,62,0.335135135135135,116,0,0.761610558775605,0.445110368187503,123,0.664864864864865,1167.78048780488,3.2722946012192,0.765834872839881,0.437513818972636
"445",116,0.386666666666667,2,56.1034482758621,1.10935916842382,184,0.613333333333333,503.208708883661,65,0.353260869565217,135.353846153846,108.623192136037,0.777741964906454,0.439535937034715,119,0.646739130434783,1175.36974789916,54.6026873058682,0.769105028297942,0.441582764261752
"446",108,0.36,2,56.1111111111111,1.14934227030985,192,0.64,518.05647852993,76,0.395833333333333,190.223684210526,89.560674623733,0.751235411961873,0.448187986784169,116,0.604166666666667,1201.20689655172,50.5697319221523,0.682150015623673,0.453211284344525
"447",111,0.37,2,56.1081081081081,1.13384740342719,189,0.63,507.966777371887,68,0.35978835978836,171.352941176471,68.8604479895363,0.70368731555654,0.41153870832811,121,0.64021164021164,1193.03305785124,50.5556047926156,0.780972413221995,0.457664621977459
"448",110,0.366666666666667,2,56.2181818181818,1.60330237709444,190,0.633333333333333,515.072325852133,74,0.389473684210526,158.5,157.880492778557,0.669105715947608,0.429180995366766,116,0.610526315789474,1186.06896551724,37.0140098194974,0.733446459148241,0.416207642445245
"449",110,0.366666666666667,1,56,0,190,0.633333333333333,499.280679503231,65,0.342105263157895,135.353846153846,108.623192136037,0.764936961233616,0.450095372289132,125,0.657894736842105,1175.224,53.2728497753498,0.858342251470012,0.459290796744287
"450",104,0.346666666666667,1,56,0,196,0.653333333333333,519.754069005738,79,0.403061224489796,179.443037974684,89.5361115648352,0.822697657805223,0.461160723107389,117,0.596938775510204,1196.62393162393,50.953766974923,0.849168652090533,0.441962750077585
"451",114,0.38,2,56.4210526315789,2.20801862772663,186,0.62,509.709933091372,69,0.370967741935484,170.695652173913,177.234169534719,0.722255506936242,0.42534360719684,117,0.629032258064516,1190.40170940171,5.90804866742107,0.692059424416772,0.418067903190363
"452",109,0.363333333333333,2,56.1100917431193,1.14410695545834,191,0.636666666666667,517.268680108171,74,0.387434554973822,167,171.691583952155,0.86280243364099,0.474722271131563,117,0.612565445026178,1193.25641025641,36.186783849887,0.883011299988319,0.470441739194024
"453",109,0.363333333333333,2,56.1100917431193,1.14410695545834,191,0.636666666666667,511.567566959989,72,0.37696335078534,168.416666666667,173.846416094462,0.765362514576442,0.465571249038207,119,0.62303664921466,1189.70588235294,36.2056582074599,0.733139238115084,0.439789356022975
"454",111,0.37,1,56,0,189,0.63,510.982647268993,71,0.375661375661376,151.295774647887,69.7659989530215,0.881416201591492,0.462534616457009,118,0.624338624338624,1182.94915254237,4.48608729411844,0.81938391057854,0.45201975155128
"455",105,0.35,2,56.2285714285714,1.64030858221798,195,0.65,512.393732565995,73,0.374358974358974,176.712328767123,185.073946766208,0.733819421794679,0.439898939053998,122,0.625641025641026,1194.85245901639,35.2861400894188,0.70228159723203,0.45520173705137
"456",111,0.37,2,56.1081081081081,1.13384740342719,189,0.63,499.097736745464,66,0.349206349206349,144.439393939394,73.2500280315694,0.76548591026893,0.463644739649277,123,0.650793650793651,1174.91869918699,4.98878637355221,0.866963664039237,0.483862497189078
"457",114,0.38,1,56,0,186,0.62,517.59433787571,72,0.387096774193548,168.277777777778,67.2575538624194,0.749944522347249,0.448905277821937,114,0.612903225806452,1194.68421052632,36.5296766680746,0.806162435396583,0.417528515753992
"458",110,0.366666666666667,2,56.1090909090909,1.13894252824479,190,0.633333333333333,512.284867109357,72,0.378947368421053,159.375,7.99594142208109,0.725136787119046,0.441109310280317,118,0.621052631578947,1186.28813559322,7.35906290553098,0.787685736631736,0.447471885147877
"459",105,0.35,2,56.3428571428571,1.9991835068041,195,0.65,510.336209299345,73,0.374358974358974,167.424657534247,95.2597293652239,0.808454967207379,0.457458289616089,122,0.625641025641026,1188.45901639344,50.935021963483,0.863729303533381,0.46008470641286
"460",114,0.38,2,56.1052631578947,1.11896271712996,186,0.62,503.066000841292,67,0.360215053763441,144.164179104478,130.0847710998,0.801575303077698,0.463701082250536,119,0.639784946236559,1175.36974789916,4.68238266516912,0.782939599732221,0.446070668706543
"461",120,0.4,1,56,0,180,0.6,504.145823597317,64,0.355555555555556,145.484375,132.952410680888,0.736115728105817,0.385523167360243,116,0.644444444444444,1179.62068965517,53.4288948722306,0.7259643762008,0.403732359734342
"462",115,0.383333333333333,2,56.104347826087,1.11412990455979,185,0.616666666666667,511.603486379231,70,0.378378378378378,151.657142857143,100.042474652989,0.68799542689669,0.450688891415329,115,0.621621621621622,1182.9652173913,65.4710597114126,0.755363485269379,0.452963311016861
"463",107,0.356666666666667,1,56,0,193,0.643333333333333,510.983327377723,74,0.383419689119171,183.864864864865,64.5054884763107,0.749259370647065,0.439458625522908,119,0.616580310880829,1192.42857142857,62.81047864814,0.809904912770805,0.473371226772553
"464",111,0.37,2,56.1081081081081,1.13384740342719,189,0.63,503.326566329569,67,0.354497354497354,116,0,0.772345998070457,0.466188263067743,122,0.645502645502645,1168.18032786885,2.74314762798058,0.795727294338636,0.458098606148156
"465",105,0.35,2,56.1142857142857,1.16549017453549,195,0.65,504.960230667934,71,0.364102564102564,137.323943661972,103.457642308694,0.84001818043845,0.453571820609777,124,0.635897435897436,1174.54838709677,53.577238919017,0.831644116378412,0.466308626263281
"466",106,0.353333333333333,2,56.2264150943396,1.63270246436105,194,0.646666666666667,518.280811941336,77,0.396907216494845,197.558441558442,61.6487747712043,0.697628140449524,0.451685714770877,117,0.603092783505155,1204.12820512821,61.4611209904653,0.72935905333223,0.435784534001543
"467",126,0.42,2,56.1904761904762,1.4998110236213,174,0.58,513.523128850539,67,0.385057471264368,163.641791044776,70.3293338235796,0.732652313781507,0.390139841041378,107,0.614942528735632,1187.78504672897,38.3866696704336,0.693265291879762,0.39134332264358
"468",135,0.45,2,56.0888888888889,1.02896328024802,165,0.55,498.62898275432,57,0.345454545454545,120.315789473684,17.7306734437164,0.619494936295918,0.366994153206938,108,0.654545454545455,1168.53703703704,2.10126031813152,0.634760702881858,0.384106249494987
"469",123,0.41,2,56.0975609756098,1.07759619679876,177,0.59,515.801061369737,68,0.384180790960452,171.632352941176,98.0697194412769,0.710527690488901,0.434523595047553,109,0.615819209039548,1193.95412844037,37.4359564453444,0.751007877014301,0.435184950083316
"470",123,0.41,1,56,0,177,0.59,508.131854367508,65,0.367231638418079,154.707692307692,151.158370650624,0.758786477148533,0.405562717834275,112,0.632768361581921,1183.33928571429,7.1946632471675,0.759120240941778,0.417624474256277
"471",122,0.406666666666667,2,56.2950819672131,1.85846986501881,178,0.593333333333333,507.002309817303,65,0.365168539325843,174.061538461538,182.070221188933,0.644444424659014,0.394668483763471,113,0.634831460674157,1189.74336283186,14.2568931316002,0.647412461893899,0.404649473140716
"472",142,0.473333333333333,2,56.0845070422535,1.00346552848208,158,0.526666666666667,502.283358657475,57,0.360759493670886,142.421052631579,14.9103640224826,0.679464259317943,0.345995222723654,101,0.639240506329114,1173.23762376238,59.6624262086631,0.592965605258942,0.351165597688203
"473",107,0.356666666666667,2,56.2242990654206,1.62520113041377,193,0.643333333333333,508.526784720604,70,0.362694300518135,160.5,121.566316893229,0.819275824919991,0.434658295318281,123,0.637305699481865,1187.9756097561,62.4588402244964,0.753761985262886,0.450217540599371
"474",116,0.386666666666667,2,56.2068965517241,1.56203471074567,184,0.613333333333333,513.950348981397,71,0.385869565217391,203.887323943662,146.183952884331,0.688588070869446,0.400542552645991,113,0.614130434782609,1204.30973451327,81.4811717556085,0.729669006807463,0.392277126018655
"475",124,0.413333333333333,2,56.2903225806452,1.84379602096042,176,0.586666666666667,519.586077677681,70,0.397727272727273,179.814285714286,95.2135644913332,0.668199000151261,0.396309715135178,106,0.602272727272727,1198.45283018868,94.1944348069131,0.713015009108044,0.38643985762288
"476",110,0.366666666666667,2,56.1090909090909,1.13894252824479,190,0.633333333333333,498.383503865455,65,0.342105263157895,117.2,9.6,0.764089394360781,0.473220967942961,125,0.657894736842105,1167.64,3.42788564570057,0.805980315131526,0.478412741124215
"477",109,0.363333333333333,2,56.1100917431193,1.14410695545834,191,0.636666666666667,497.786068546719,65,0.340314136125654,154.707692307692,151.158370650624,0.736495636403561,0.422615934607486,126,0.659685863874346,1180.71428571429,9.98711886237042,0.757674768447876,0.442673725103388
"478",111,0.37,2,56.2162162162162,1.5961970875928,189,0.63,510.946276015169,74,0.391534391534392,159.445945945946,67.3635067598702,0.672853812779466,0.419895171081995,115,0.608465608465608,1181.57391304348,37.5969977442238,0.741584221522013,0.42640159320956
"479",142,0.473333333333333,2,56.169014084507,1.41407328428294,158,0.526666666666667,504.29461143202,58,0.367088607594937,163.448275862069,75.7038752357003,0.565662881784272,0.321071798947595,100,0.632911392405063,1181.26,70.6512476305449,0.588354464733239,0.306307099983352
"480",136,0.453333333333333,2,56.0882352941176,1.02520147399608,164,0.546666666666667,504.10203392889,60,0.365853658536585,167.75,151.603939474823,0.648542590060477,0.415809490161498,104,0.634146341463415,1183.19230769231,68.9050553897853,0.702643850474682,0.389724435655531
"481",120,0.4,2,56.2,1.53622914957372,180,0.6,513.917984161329,71,0.394444444444444,195.028169014085,148.622355026107,0.707369777134487,0.418085736472878,109,0.605555555555556,1197.09174311927,84.6159828535112,0.717927575111389,0.423073759250402
"482",103,0.343333333333333,2,56.1165048543689,1.17664135204218,197,0.656666666666667,513.966059842676,76,0.385786802030457,182.078947368421,63.8458237154907,0.83837087949117,0.466508607213693,121,0.614213197969543,1194.89256198347,61.8830328003566,0.818042747179667,0.455460135913821
"483",98,0.326666666666667,2,56.2448979591837,1.69670283190421,202,0.673333333333333,505.228160019897,74,0.366336633663366,153.581081081081,68.0499372718043,0.700885233813769,0.444066356748104,128,0.633663366336634,1179.5234375,11.8492121653215,0.682029542021864,0.445476279884637
"484",107,0.356666666666667,2,56.1121495327103,1.15465010926957,193,0.643333333333333,500.556329655413,67,0.347150259067358,134.776119402985,107.040349610053,0.624203815604701,0.402048450214487,126,0.652849740932642,1173.90476190476,7.04320531280385,0.635690631866455,0.413944414638292
"485",109,0.363333333333333,2,56.1100917431193,1.14410695545834,191,0.636666666666667,509.458548254921,71,0.371727748691099,151.43661971831,145.030616718529,0.86605931350163,0.473676297743217,120,0.628272251308901,1182.05,8.03434944647274,0.876664382069051,0.492596838261699
"486",120,0.4,2,56.1,1.09087121146357,180,0.6,515.137684190197,71,0.394444444444444,172.366197183099,95.7891398147035,0.691884054456438,0.434534300935075,109,0.605555555555556,1190.87155963303,53.6106966841984,0.7356876289403,0.431836415285518
"487",116,0.386666666666667,2,56.2068965517241,1.56203471074567,184,0.613333333333333,504.448274292492,66,0.358695652173913,153.969696969697,72.067939424651,0.7296097608713,0.430309825000386,118,0.641304347826087,1181.16949152542,52.7629306820051,0.644596776391706,0.437317468689821
"488",119,0.396666666666667,2,56.1008403361345,1.09540643608742,181,0.603333333333333,497.163153608985,61,0.337016574585635,136.622950819672,112.011293917458,0.696478950977325,0.383091850910213,120,0.662983425414365,1175.23333333333,37.3799090471537,0.738499795689302,0.419091510352029
"489",108,0.36,2,56.1111111111111,1.14934227030985,192,0.64,513.397755253981,73,0.380208333333333,161.465753424658,67.5916591660237,0.719309992260403,0.441423614898727,119,0.619791666666667,1188.86554621849,51.5307505336197,0.731870063280655,0.458910149255187
"490",108,0.36,1,56,0,192,0.64,512.743119417917,73,0.380208333333333,176.178082191781,65.8577945929772,0.745318561792374,0.436570774932425,119,0.619791666666667,1193.26890756303,35.8776551503264,0.820011142957008,0.463209343792078
"491",110,0.366666666666667,2,56.3272727272727,1.95452431278206,190,0.633333333333333,511.638658958371,72,0.378947368421053,168.277777777778,67.2575538624194,0.700591020181145,0.430099401192805,118,0.621052631578947,1188.52542372881,36.4691874772485,0.703225855134491,0.405240352665121
"492",111,0.37,2,56.1081081081081,1.13384740342719,189,0.63,510.404506360493,68,0.35978835978836,143.279411764706,72.290175478892,0.696066319052853,0.41069686335258,121,0.64021164021164,1185.19834710744,51.5713025280329,0.732063911358515,0.423595570620946
"493",104,0.346666666666667,2,56.1153846153846,1.17102594981833,196,0.653333333333333,530.257943010355,79,0.403061224489796,162.101265822785,17.9917387463508,0.637192567189535,0.389888099568709,117,0.596938775510204,1207.49572649573,70.6489412505384,0.652867884471499,0.407818499827248
"494",105,0.35,2,56.1142857142857,1.16549017453549,195,0.65,518.067995659096,73,0.374358974358974,176.041095890411,93.8135784765427,0.776596695184708,0.447359493236561,122,0.625641025641026,1203.47540983607,78.4570530184362,0.809732521861053,0.445050805673522
"495",105,0.35,2,56.2285714285714,1.64030858221798,195,0.65,511.498442596295,74,0.379487179487179,209.22972972973,87.6283783783784,0.655947642783596,0.423758075680304,121,0.620512820512821,1205.06611570248,60.2608779617195,0.762708918253581,0.442975156063701
"496",115,0.383333333333333,2,56.2086956521739,1.56869179600413,185,0.616666666666667,501.639149682111,66,0.356756756756757,130.136363636364,11.7663859585308,0.767819290894728,0.468186582304328,119,0.643243243243243,1170.56302521008,4.88142968848169,0.732168211775311,0.454043352907472
"497",109,0.363333333333333,2,56.3302752293578,1.96321700918829,191,0.636666666666667,504.82527721079,69,0.361256544502618,145.782608695652,5.24087850621989,0.684571553679074,0.430994353395662,122,0.638743455497382,1178.52459016393,65.8090946740483,0.728070903415522,0.452464801562104
"498",100,0.333333333333333,2,56.48,2.35151015307185,200,0.666666666666667,511.922308534215,76,0.38,190.092105263158,110.464389677597,0.819123204549154,0.442378118430519,124,0.62,1197.59677419355,78.9999591697636,0.829872889247367,0.466343467582374
"499",112,0.373333333333333,2,56.1071428571429,1.12882004494851,188,0.626666666666667,507.984233539236,69,0.367021276595745,152.463768115942,146.990148512458,0.721180382896872,0.404098791356069,119,0.632978723404255,1182.32773109244,76.5907730734523,0.767923971353951,0.395320271525541
"500",107,0.356666666666667,1,56,0,193,0.643333333333333,502.7004076028,69,0.357512953367876,137.826086956522,14.0881563064583,0.830707076717826,0.477098398116652,124,0.642487046632124,1174.3064516129,53.6082155835169,0.858054812361554,0.480366188612201
"501",108,0.36,2,56.1111111111111,1.14934227030984,192,0.64,520.800371847624,78,0.40625,188.064102564103,127.16001324231,0.834301131112235,0.450498881982495,114,0.59375,1200.80701754386,72.8813421288254,0.868959068197065,0.455108203575717
"502",110,0.366666666666667,2,56.1090909090909,1.13894252824479,190,0.633333333333333,512.06099459768,72,0.378947368421053,176.875,94.3403436840707,0.641753116124113,0.404026630297223,118,0.621052631578947,1192.96610169492,51.2139598808125,0.670692531471578,0.400875174890576
"503",109,0.363333333333333,2,56.1100917431193,1.14410695545834,191,0.636666666666667,502.559084103,68,0.356020942408377,137.205882352941,10.3592502376243,0.814336093504037,0.439058958554926,123,0.643979057591623,1174.34959349593,6.56080317940053,0.843214570498857,0.460125329370327
"504",112,0.373333333333333,2,56.3214285714286,1.93747942714555,188,0.626666666666667,509.848840095269,70,0.372340425531915,169.914285714286,176.083319795499,0.77706978286522,0.436043971342593,118,0.627659574468085,1189.54237288136,36.3751704948375,0.67994468843835,0.444661025867736
"505",105,0.35,2,56.1142857142857,1.16549017453549,195,0.65,509.600569473413,74,0.379487179487179,191.824324324324,146.217976711,0.770633508081305,0.431498466537032,121,0.620512820512821,1195.38016528926,71.6709327916135,0.854923091332118,0.442700929333352
"506",110,0.366666666666667,2,56.3272727272727,1.95452431278206,190,0.633333333333333,504.753568023182,67,0.352631578947368,162.940298507463,165.2938478505,0.666090213891232,0.395701109983176,123,0.647368421052632,1187.89430894309,62.4716950117329,0.676492268921899,0.402293915365225
"507",116,0.386666666666667,2,56.1034482758621,1.10935916842382,184,0.613333333333333,499.072512374218,62,0.33695652173913,146.274193548387,75.3786153940425,0.715439374329614,0.356847817543701,122,0.66304347826087,1180.93442622951,10.8547259041084,0.76707651792479,0.369264991613338
"508",148,0.493333333333333,2,56.0810810810811,0.983055863755309,152,0.506666666666667,481.483871834317,46,0.302631578947368,118.391304347826,10.7898101668665,0.518895366456774,0.273205081906791,106,0.697368421052632,1166.35849056604,4.40880054548978,0.533659667060489,0.271819850620251
"509",113,0.376666666666667,2,56.212389380531,1.58226524875235,187,0.623333333333333,473.495783174985,57,0.304812834224599,191.982456140351,13.3607176987623,0.586927550179618,0.279727498393037,130,0.695187165775401,1180.23076923077,80.5538461538462,0.544282695119695,0.281138853982322
"510",128,0.426666666666667,2,56.09375,1.05650884402356,172,0.573333333333333,513.230412743009,68,0.395348837209302,199.514705882353,133.871323529412,0.695999387484878,0.397138226378057,104,0.604651162790698,1197.5,86.6346823265266,0.682310569633558,0.408418739451824
"511",166,0.553333333333333,2,56.0722891566265,0.928571029783021,134,0.446666666666667,479.113070841706,42,0.313432835820896,190.166666666667,151.109578455023,0.41321041525864,0.286855180636117,92,0.686567164179104,1182,73.6224043818612,0.342407045783577,0.267236603796909
"512",136,0.453333333333333,2,56.1764705882353,1.44447401856573,164,0.546666666666667,480.266654876061,50,0.304878048780488,166.32,170.643422375432,0.521235115674077,0.307103922249573,114,0.695121951219512,1179.22807017544,18.8550404706718,0.480787965048731,0.342641852718903
"513",128,0.426666666666667,2,56.1875,1.48823511247383,172,0.573333333333333,461.709213740642,46,0.267441860465116,143.130434782609,88.2307054426221,0.405771933661567,0.295964413790788,126,0.732558139534884,1170.57142857143,52.3784809499357,0.517999908447266,0.29876178864059
"514",127,0.423333333333333,2,56.2834645669291,1.82242219105379,173,0.576666666666667,512.096451627348,66,0.38150289017341,172.575757575758,142.855900431729,0.669480030353253,0.397390849924204,107,0.61849710982659,1189.8785046729,66.7683661181191,0.63967043498777,0.368346923770051
"515",97,0.323333333333333,2,56.1237113402062,1.21211863560405,203,0.676666666666667,516.788675735535,80,0.394088669950739,209.975,103.632326593876,0.859605541712121,0.472702504289027,123,0.605911330049261,1208.08943089431,84.9005254512909,0.885857490242505,0.511717559023024
"516",106,0.353333333333333,2,56.6792452830189,2.77300725598096,194,0.646666666666667,479.032875963213,77,0.396907216494845,227.090909090909,58.2611684152195,0.694991334488517,0.356912941706492,117,0.603092783505155,1168.94871794872,0.0672739643466535,0.687532942870568,0.336138030437173
"517",105,0.35,2,56.1142857142857,1.16549017453549,195,0.65,502.020666571302,71,0.364102564102564,143.56338028169,70.690196849535,0.762469574383327,0.41628394537545,124,0.635897435897436,1173.41935483871,8.14596481422955,0.83504389359699,0.442612805051968
"518",91,0.303333333333333,2,56.2637362637363,1.75934031614853,209,0.696666666666667,507.253055916531,76,0.363636363636364,197.842105263158,171.090713592205,0.701162983576457,0.437594016760573,133,0.636363636363636,1200.45864661654,83.1480665013854,0.739637457963192,0.437669138865352
"519",107,0.356666666666667,2,56.3364485981308,1.98095570833522,193,0.643333333333333,508.131685986647,71,0.367875647668394,168.87323943662,96.3838204333744,0.733025860786438,0.376008069480619,122,0.632124352331606,1188.45901639344,35.8673621460507,0.732915832976664,0.402317014898266
"520",103,0.343333333333333,2,56.3495145631068,2.01792327095403,197,0.656666666666667,508.571681827351,73,0.370558375634518,141.849315068493,124.864054429495,0.852374133136537,0.511148791421025,124,0.629441624365482,1177.48387096774,65.4268224407469,0.875315807699188,0.495133987584596
"521",117,0.39,2,56.4102564102564,2.18054273081736,183,0.61,485.513728578728,57,0.311475409836066,137.894736842105,79.791547092012,0.70131390435355,0.411992098869855,126,0.688524590163934,1172.79365079365,36.6899712650966,0.689638919830322,0.415879933476651
"522",108,0.36,2,56.4444444444444,2.26623089493013,192,0.64,507.896033487414,71,0.369791666666667,151.295774647887,69.7659989530215,0.612851728711809,0.426147553260163,121,0.630208333333333,1179.95867768595,36.7924706396859,0.626266612609227,0.422042037773384
"523",106,0.353333333333333,2,56.1132075471698,1.16003216218411,194,0.646666666666667,516.316143978153,76,0.391752577319588,173.802631578947,64.8014903452809,0.864477599461873,0.494561960829373,118,0.608247422680412,1193.13559322034,36.0429771569851,0.894756855108799,0.513848190546623
"524",120,0.4,2,56.3,1.87349939951952,180,0.6,494.787308682562,60,0.333333333333333,200.016666666667,99.3439110024198,0.651302701335842,0.357512159942744,120,0.666666666666667,1198.31666666667,71.4339016744089,0.686673256529479,0.364622848480835
"525",126,0.42,2,56.3809523809524,2.10387828898805,174,0.58,507.662369218321,64,0.367816091954023,135.65625,109.441368256878,0.699005562161642,0.426733238075991,110,0.632183908045977,1175.16363636364,6.91070028073942,0.700184754275401,0.40460473571799
"526",125,0.416666666666667,1,56,0,175,0.583333333333333,478.421982499525,52,0.297142857142857,152.096153846154,81.6228646672558,0.527163795396393,0.356900284308677,123,0.702857142857143,1177.55284552846,52.1262604253853,0.594577507894547,0.358984818550896
"527",104,0.346666666666667,2,56.3461538461538,2.0084879060226,196,0.653333333333333,514.965891520404,75,0.38265306122449,157.373333333333,95.6094461494181,0.806335252684516,0.465255421086078,121,0.61734693877551,1187.54545454545,63.0545158641653,0.754978070656458,0.423124945479564
"528",89,0.296666666666667,2,56.5393258426966,2.48616929185426,211,0.703333333333333,608.519451732971,103,0.488151658767773,397.631067961165,165.607895383218,0.30531919002533,0.0724389916562341,108,0.511848341232227,1519.2037037037,45.7665201238884,0.331462401095952,0.0961465214209685
"529",57,0.19,2,56.6315789473684,2.67956253923323,243,0.81,515.854202691536,35,0.1440329218107,116,0,0.114724320523879,0.0794795362163593,208,0.8559670781893,1585.11538461538,4.08399241953756,0.126642839920118,0.0773991736677063
"530",83,0.276666666666667,1,56,0,217,0.723333333333333,520.229645635471,104,0.47926267281106,600.586538461538,139.686566763492,0.186864426992472,0.124087991691104,113,0.52073732718894,1582.30973451327,1.64031522163921,0.209158616406577,0.138314675652813
"531",75,0.25,2,56.96,3.25551839190013,225,0.75,524.75309309342,48,0.213333333333333,348.791666666667,273.090531450755,0.118604193342493,0.163678046293267,177,0.786666666666667,1584.24293785311,3.29916414026134,0.282606097784909,0.196669303144352
"532",64,0.213333333333333,2,57.3125,3.74530956664466,236,0.786666666666667,581.370569440678,47,0.199152542372881,121.936170212766,9.15574394728692,0.545532050340072,0.229488206908899,189,0.800847457627119,1561.38095238095,47.8863124796898,0.494547378509603,0.241485779080607
"533",59,0.196666666666667,2,56.6101694915254,2.6362335044371,241,0.803333333333333,606.019260635008,55,0.228215767634855,133.290909090909,9.89445402160599,0.668410672081841,0.269961557371245,186,0.771784232365145,1559.71505376344,42.4628393318428,0.458412399807492,0.261551384956931
"534",56,0.186666666666667,1,56,0,244,0.813333333333333,652.945956670769,66,0.270491803278689,116,0,1.00371227631202,0.577351824589555,178,0.729508196721312,1585.86516853933,4.52133770409995,0.955585645417036,0.566745033326053
"535",50,0.166666666666667,1,56,0,250,0.833333333333333,612.711310762254,56,0.224,116,0,0.883859092539007,0.504454678977834,194,0.776,1585.57731958763,4.37385637847349,0.873099619860476,0.515923013221092
"536",58,0.193333333333333,1,56,0,242,0.806666666666667,638.253507045749,61,0.252066115702479,116,0,0.999169596036275,0.574877982438536,181,0.747933884297521,1585.92817679558,4.55055475844729,0.936434747113122,0.57699004687399
"537",71,0.236666666666667,1,56,0,229,0.763333333333333,650.098036445089,61,0.266375545851528,116,0,0.978293736775716,0.557716477010316,168,0.733624454148472,1586.57142857143,4.79157423749955,0.964833789242956,0.549670361187637
"538",58,0.193333333333333,1,56,0,242,0.806666666666667,631.124565259385,59,0.243801652892562,116,0,0.977193852950787,0.573693764471306,183,0.756198347107438,1585.84153005464,4.51010060807942,0.994192736489432,0.586088045795052
"539",76,0.253333333333333,2,56.1578947368421,1.36740853229122,224,0.746666666666667,631.246089838743,55,0.245535714285714,117.054545454545,5.42860498342951,0.912006621007566,0.531510121292807,169,0.754464285714286,1580.4201183432,4.15652857997844,0.932816599096571,0.531114330463326
"540",71,0.236666666666667,2,56.169014084507,1.41407328428294,229,0.763333333333333,624.751113709876,55,0.240174672489083,124.236363636364,60.5246647353152,0.82384153648659,0.497051424193627,174,0.759825327510917,1583.6091954023,0.920473664161905,0.779066847927998,0.469766081004247
"541",63,0.21,1,56,0,237,0.79,625.235013401886,57,0.240506329113924,123.947368421053,59.4726595160911,0.970824067081724,0.598882132287667,180,0.759493670886076,1583.86666666667,1.25695002750604,0.992187398772,0.618448327131696
"542",51,0.17,1,56,0,249,0.83,635.568056801579,62,0.248995983935743,116,0,0.872803074414613,0.545256503782456,187,0.751004016064257,1585.72727272727,4.45361771415123,0.877522758258286,0.544579687223253
"543",58,0.193333333333333,1,56,0,242,0.806666666666667,635.376981709288,61,0.252066115702479,123.426229508197,57.52332642072,1.00443290074666,0.614609926101526,181,0.747933884297521,1583.91712707182,1.31881361706146,1.00567582448324,0.602113680840736
"544",55,0.183333333333333,1,56,0,245,0.816666666666667,639.443486357393,62,0.253061224489796,115.645161290323,0.301506201132303,0.797290696472418,0.540323892991853,183,0.746938775510204,1586.38797814208,4.73301019749344,0.720267961313436,0.534015571202556
"545",56,0.186666666666667,1,56,0,244,0.813333333333333,653.422017362017,66,0.270491803278689,116,0,0.934756953899677,0.521542751780776,178,0.729508196721312,1586.93258426966,4.8847337346706,0.93177284628658,0.558552746260606
